v2paenname,country_name,year,v2xpa_antiplural,v2xpa_popul,v2paseatshare,v2panumbseat,v2patotalseat,v2pavote,v2paallian,v2pavallian,v2panoallian,v2pagovsup,v2papariah,v2paanteli,v2papeople,v2paopresp,v2paplur,v2paminor,v2paviol,v2paimmig,v2palgbt,v2paculsup,v2parelig,v2pagender,v2pawomlab,v2pariglef,v2pawelf,v2paclient
Social Credit / Democratic Party,New Zealand,1987,0.056,0.615,0,0,97,5.7,0,,,3,1.011,0.918,0.517,0.721,1.897,1.073,1.847,0.188,0.194,1.592,1.535,-0.101,-0.708,-0.143,1.03,-2.198
United Future New Zealand,New Zealand,2002,0.046,0.254,6.7,8,120,6.7,0,,,2,1.709,-0.955,-0.693,1.618,1.85,1.069,1.812,1.668,0.196,1.581,0.611,0.638,-1.055,0.03,-0.305,-2.136
Labour Party,New Zealand,1911,,,5,4,80,8.8,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1919,,,10,8,80,24.2,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1922,,,21.3,17,80,23.7,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1925,,,15,12,80,27.3,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1928,,,23.8,19,80,26.2,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1931,,,30,24,80,34.3,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1935,,,66.3,53,80,45.7,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1938,,,66.3,53,80,55.8,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1943,,,57.5,46,80,47.6,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1946,,,52.5,42,80,51.3,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1949,,,42.5,34,80,47.2,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1951,,,37.5,30,80,45.9,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1954,,,43.8,35,80,44.1,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1957,,,51.3,41,80,48.3,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1960,,,42.5,34,80,43.4,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1963,,,43.8,35,80,43.7,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1966,,,43.8,35,80,41.4,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1969,,,46.4,39,84,44.2,0,,,,,,,,,,,,,,,,,,,
Labour Party,New Zealand,1972,0.086,0.635,63.2,55,87,48.4,0,,,0,1.696,1.476,0.202,1.615,1.065,1.275,1.845,1.671,0.932,1.824,1.543,0.965,1.532,-1.208,0.393,-2.191
Labour Party,New Zealand,1975,0.093,0.589,36.8,32,87,39.7,0,,,3,1.696,1.476,-0.151,1.221,1.065,1.275,1.845,1.319,0.932,1.824,1.543,0.965,1.532,-1.208,0.393,-2.191
Labour Party,New Zealand,1978,0.093,0.589,43.5,40,92,40.4,0,,,3,1.696,1.476,-0.151,1.221,1.065,1.275,1.845,1.319,0.932,1.824,1.543,1.302,1.532,-1.208,0.393,-2.191
Labour Party,New Zealand,1981,0.093,0.589,46.7,43,92,39,0,,,3,1.696,1.476,-0.151,1.221,1.065,1.275,1.845,1.377,0.932,1.824,1.543,1.302,1.532,-1.208,0.393,-2.191
Labour Party,New Zealand,1984,0.093,0.564,58.9,56,95,43,0,,,0,1.696,1.143,-0.151,1.221,1.065,1.275,1.845,1.377,0.932,1.824,1.543,1.611,1.532,-0.028,-0.656,-2.191
Labour Party,New Zealand,1987,0.086,0.418,59.8,58,97,48,0,,,0,1.696,-0.09,-0.151,1.582,1.065,1.275,1.845,1.377,0.932,1.824,1.543,1.92,1.532,0.949,-1.635,-2.191
Labour Party,New Zealand,1990,0.086,0.497,29.9,29,97,35.1,0,,,3,1.696,0.28,0.165,1.582,1.065,1.275,1.845,1.377,0.932,1.824,1.543,2.369,1.532,0.694,-1.237,-2.191
Labour Party,New Zealand,1993,0.086,0.543,45.5,45,99,34.7,0,,,3,1.696,0.614,0.165,1.582,1.065,1.275,1.845,1.377,1.461,1.824,1.543,2.354,1.532,-0.54,-0.532,-2.191
Labour Party,New Zealand,1996,0.061,0.508,30.8,37,120,28.2,0,,,3,1.696,0.614,-0.147,1.582,1.065,2.079,1.845,1.524,1.467,1.824,1.543,2.82,1.938,-0.807,0.074,-2.191
Labour Party,New Zealand,1999,0.061,0.552,40.8,49,120,38.7,0,,,0,1.696,1.033,-0.149,1.582,1.065,2.079,1.845,1.524,1.449,1.824,1.543,3.274,2.539,-0.807,0.074,-2.191
Labour Party,New Zealand,2002,0.061,0.435,43.3,52,120,41.3,0,,,0,1.696,0.496,-0.705,1.582,1.065,2.079,1.845,1.524,1.887,1.824,1.543,4.196,2.539,-0.807,0.074,-2.191
Labour Party,New Zealand,2005,0.061,0.455,41.3,50,121,41.1,0,,,0,1.696,0.719,-0.705,1.582,1.065,2.079,1.845,1.524,1.887,1.783,1.543,4.196,2.539,-0.807,0.074,-2.191
Labour Party,New Zealand,2008,0.061,0.481,35.2,43,122,34,0,,,3,1.696,1.033,-0.705,1.582,1.065,2.079,1.845,1.512,2.554,1.783,1.561,4.157,2.539,-0.807,0.074,-2.191
Labour Party,New Zealand,2011,0.061,0.481,28.1,34,121,27.5,0,,,3,1.696,1.033,-0.705,1.582,1.065,2.079,1.845,0.214,2.554,1.783,1.561,4.13,2.539,-0.807,0.074,-2.191
Labour Party,New Zealand,2014,0.061,0.422,26.4,32,121,25.1,0,,,3,1.696,1.033,-1.083,1.582,1.065,2.079,1.845,0.087,2.554,1.783,1.561,4.143,2.539,-1.093,0.074,-2.191
Labour Party,New Zealand,2017,0.061,0.422,38.3,46,120,36.9,0,,,0,1.696,1.033,-1.083,1.582,1.065,2.079,1.845,0.847,2.554,1.783,1.537,4.143,2.539,-0.817,0.074,-2.191
Green Party,New Zealand,1990,0.02,0.388,0,0,97,6.8,0,,,3,0.998,0.572,-1.111,2.871,1.855,2.083,1.806,0.459,1.077,1.803,1.559,2.566,1.516,-2.268,1.498,-2.227
Green Party,New Zealand,1999,0.021,0.377,5.8,7,120,5.2,0,,,2,1.742,1.066,-1.388,2.868,1.878,2.082,1.786,0.401,2.086,1.795,1.522,4.145,2.55,-2.282,1.925,-2.169
Green Party,New Zealand,2002,0.021,0.377,7.5,9,120,7,0,,,2,1.742,1.066,-1.388,2.868,1.878,2.082,1.786,0.401,2.086,1.795,1.522,4.145,2.55,-2.282,1.964,-2.169
Green Party,New Zealand,2005,0.021,0.377,5,6,121,5.3,0,,,2,1.742,1.066,-1.388,2.868,1.878,2.082,1.786,0.401,2.086,1.778,1.522,4.145,2.55,-2.282,1.964,-2.169
Green Party,New Zealand,2008,0.021,0.377,7.4,9,122,6.7,0,,,3,1.742,1.066,-1.388,2.868,1.878,2.082,1.786,0.401,2.086,2.354,1.522,4.145,2.55,-2.282,1.964,-2.169
Green Party,New Zealand,2011,0.021,0.377,11.6,14,121,11.1,0,,,3,1.742,1.066,-1.388,2.868,1.878,2.068,1.786,0.401,2.086,2.354,1.522,4.145,2.55,-2.282,1.964,-2.169
Green Party,New Zealand,2014,0.02,0.377,11.6,14,121,10.7,0,,,3,1.742,1.066,-1.388,2.868,1.878,2.065,1.786,0.401,2.086,2.354,1.522,4.154,2.55,-2.282,1.964,-2.169
Green Party,New Zealand,2017,0.02,0.377,6.7,8,120,6.3,0,,,1,1.742,1.066,-1.388,2.868,1.878,2.087,1.786,-0.155,2.086,2.354,1.522,4.154,2.55,-2.282,1.964,-2.169
New Labour Party,New Zealand,1990,0.053,0.826,1,1,97,5.2,0,,,3,0.986,2.611,1.105,0.744,1.849,1.197,1.804,0.301,0.95,1.794,1.553,1.011,-0.537,-2.26,1.951,-2.19
National Party,New Zealand,1938,,,31.3,25,80,40.3,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1943,,,41.3,33,80,42.7,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1946,,,47.5,38,80,48.4,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1949,,,57.5,46,80,51.9,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1951,,,62.5,50,80,53.9,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1954,,,56.3,45,80,44.3,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1957,,,48.8,39,80,44.2,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1960,,,57.5,46,80,47.6,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1963,,,56.3,45,80,47.1,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1966,,,55,44,80,43.6,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1969,,,53.6,45,84,45.2,0,,,,,,,,,,,,,,,,,,,
National Party,New Zealand,1972,0.137,0.264,36.8,32,87,41.5,0,,,3,1.695,-0.755,-1.002,1.602,1.057,0.083,1.798,0.215,0.218,1.526,1.486,-0.284,-1.492,1.153,0.005,-2.167
National Party,New Zealand,1975,0.203,0.331,63.2,55,87,47.4,0,,,0,1.695,-0.414,-0.642,0.728,1.057,0.083,1.099,-0.089,0.218,1.526,1.486,-0.284,-1.454,0.586,0.39,-2.167
National Party,New Zealand,1978,0.203,0.282,55.4,51,92,39.8,0,,,0,1.695,-0.774,-0.642,0.728,1.057,0.083,1.099,0.08,0.218,1.526,1.55,0.475,-1.454,0.866,0.39,-2.167
National Party,New Zealand,1981,0.203,0.282,51.1,47,92,38.8,0,,,0,1.695,-0.774,-0.642,0.728,1.057,0.083,1.078,0.08,0.174,1.526,1.55,0.471,-1.837,0.581,0.39,-2.197
National Party,New Zealand,1984,0.185,0.282,38.9,37,95,35.9,0,,,3,1.695,-0.774,-0.642,0.728,1.057,0.397,1.071,0.061,0.197,1.526,1.55,0.797,-1.445,0.581,0.39,-2.157
National Party,New Zealand,1987,0.117,0.334,40.2,39,97,44,0,,,3,1.695,-0.41,-0.642,1.592,1.057,0.522,1.797,1.633,0.197,1.794,0.701,0.797,-0.676,0.867,0.011,-2.157
National Party,New Zealand,1990,0.117,0.334,69.1,67,97,47.8,0,,,0,1.695,-0.41,-0.642,1.592,1.057,0.513,1.797,1.633,0.197,1.794,0.681,1.487,-0.326,1.139,-1.235,-2.157
National Party,New Zealand,1993,0.117,0.264,50.5,50,99,35,0,,,0,1.695,-0.754,-1.041,1.592,1.057,0.513,1.797,1.498,0.197,1.794,0.322,1.804,-0.651,1.473,-1.66,-2.157
National Party,New Zealand,1996,0.117,0.264,36.7,44,120,33.8,0,,,0,1.695,-0.754,-1.041,1.592,1.057,0.513,1.797,1.646,0.197,1.794,0.341,1.464,-0.651,1.473,-1.23,-2.157
National Party,New Zealand,1999,0.117,0.264,32.5,39,120,30.5,0,,,3,1.695,-0.754,-1.041,1.592,1.057,0.513,1.797,1.646,0.197,1.794,0.686,1.805,-0.311,1.473,-0.667,-2.13
National Party,New Zealand,2002,0.117,0.264,22.5,27,120,20.9,0,,,3,1.695,-0.754,-1.041,1.592,1.057,0.513,1.797,1.646,0.197,1.794,0.656,1.805,-0.311,1.156,-0.667,-2.174
National Party,New Zealand,2005,0.149,0.287,39.7,48,121,39.1,0,,,3,1.695,-0.754,-0.638,1.205,1.057,0.057,1.797,1.646,0.197,1.028,0.68,1.805,-0.311,1.469,-0.667,-2.174
National Party,New Zealand,2008,0.115,0.264,47.5,58,122,44.9,0,,,0,1.695,-0.754,-0.985,1.627,1.057,0.518,1.797,1.646,0.747,1.828,0.68,1.805,-0.311,1.141,-0.667,-2.174
National Party,New Zealand,2011,0.115,0.264,48.8,59,121,47.3,0,,,0,1.695,-0.754,-0.985,1.627,1.057,0.518,1.797,1.646,0.747,1.828,0.68,1.805,-0.311,1.141,-0.667,-2.174
National Party,New Zealand,2014,0.137,0.264,49.6,60,121,47,0,,,0,1.695,-0.754,-0.985,0.751,1.057,0.518,1.797,1.646,0.747,1.828,0.68,1.805,-0.311,1.141,-0.667,-2.174
National Party,New Zealand,2017,0.116,0.264,46.7,56,120,44.4,0,,,3,1.695,-0.754,-0.985,1.617,1.057,0.518,1.797,1.646,0.747,1.828,0.68,1.805,-0.311,1.141,-0.667,-2.174
Democrat Party,New Zealand,1935,,,0,0,80,7.8,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1902,,,23.8,19,80,20.6,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1905,,,20,16,80,29.7,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1908,,,32.5,26,80,27.8,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1911,,,46.3,37,80,35.4,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1914,,,50,40,80,45.5,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1919,,,56.3,45,80,35.6,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1922,,,46.3,37,80,39.4,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1925,,,68.8,55,80,47.2,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1928,,,35,28,80,35.9,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1931,,,35,28,80,26.6,0,,,,,,,,,,,,,,,,,,,
Reform Party,New Zealand,1935,,,23.8,19,80,33.5,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1902,,,58.8,47,80,51.8,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1905,,,72.5,58,80,53.1,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1908,,,62.5,50,80,58.7,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1911,,,41.3,33,80,41.1,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1914,,,42.5,34,80,42.6,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1919,,,23.8,19,80,30.1,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1922,,,27.5,22,80,26.3,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1925,,,13.8,11,80,20.9,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1928,,,33.8,27,80,30.2,0,,,,,,,,,,,,,,,,,,,
Liberal Party / United Party,New Zealand,1931,,,23.8,19,80,16.9,0,,,,,,,,,,,,,,,,,,,
independent,New Zealand,1902,,,12.5,10,80,,0,,,,,,,,,,,,,,,,,,,
independent,New Zealand,1905,,,7.5,6,80,,0,,,,,,,,,,,,,,,,,,,
independent,New Zealand,1911,,,7.5,6,80,14.7,0,,,,,,,,,,,,,,,,,,,
independent,New Zealand,1919,,,10,8,80,10,0,,,,,,,,,,,,,,,,,,,
independent,New Zealand,1922,,,5,4,80,10.7,0,,,,,,,,,,,,,,,,,,,
independent,New Zealand,1928,,,6.3,5,80,5.5,0,,,,,,,,,,,,,,,,,,,
independent,New Zealand,1931,,,5,4,80,9.4,0,,,,,,,,,,,,,,,,,,,
independent,New Zealand,1935,,,5,4,80,10.6,0,,,,,,,,,,,,,,,,,,,
Progress Party [Anders Lange’s Party],Norway,1973,0.051,0.828,2.6,4,155,5,0,,,3,-0.787,2.538,1.118,0.885,1.81,1.33,1.851,-0.676,-0.879,0.066,0.619,-1.55,0.327,2.809,-1.479,-2.168
Progress Party [Anders Lange’s Party],Norway,1989,0.043,0.807,13.3,22,165,13,0,,,3,-0.579,2.218,1.117,1.617,1.784,1.355,1.838,-2.989,-0.856,-0.228,0.61,0.53,1.06,2.753,0.545,-2.219
Progress Party [Anders Lange’s Party],Norway,1993,0.043,0.809,6.1,10,165,6.3,0,,,3,-0.56,2.235,1.104,1.617,1.784,1.355,1.838,-3.302,-0.798,-0.228,0.61,0.53,1.073,2.753,0.545,-2.219
Progress Party [Anders Lange’s Party],Norway,1997,0.043,0.808,15.2,25,165,15.3,0,,,2,-0.41,2.209,1.104,1.617,1.784,1.355,1.838,-3.325,-0.468,-0.224,0.61,0.53,1.073,2.306,0.545,-2.219
Progress Party [Anders Lange’s Party],Norway,2001,0.043,0.804,15.8,26,165,14.7,0,,,3,-0.407,2.214,1.089,1.606,1.784,1.355,1.838,-2.98,-0.438,-0.22,0.593,0.97,1.089,2.313,0.545,-2.219
Progress Party [Anders Lange’s Party],Norway,2005,0.043,0.778,22.5,38,169,22.1,0,,,3,-0.21,2.003,0.968,1.629,1.784,1.355,1.838,-2.591,-0.186,-0.209,0.836,1.559,1.089,2.313,0.545,-2.219
Progress Party [Anders Lange’s Party],Norway,2009,0.125,0.775,24.3,41,169,22.9,0,,,3,0.184,2.003,0.956,1.616,0.513,1.355,1.838,-2.591,-0.091,-0.209,0.471,1.559,1.089,2.323,0.545,-2.219
Progress Party [Anders Lange’s Party],Norway,2013,0.043,0.752,17.2,29,169,16.3,0,,,1,0.628,1.892,0.827,1.623,1.762,1.355,1.838,-2.591,0.868,-0.62,0.807,1.559,1.067,2.292,0.545,-2.219
Progress Party [Anders Lange’s Party],Norway,2017,0.043,0.745,16,27,169,15.2,0,,,1,1.506,1.66,0.952,1.623,1.762,1.355,1.838,-2.591,0.874,-0.62,0.807,1.554,1.067,2.292,0.545,-2.219
Norwegian Labour Party,Norway,1903,,,4.3,5,117,9.7,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1906,,,8.1,10,123,16,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1909,,,8.9,11,123,21.6,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1912,,,18.7,23,123,26.3,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1915,,,15.4,19,123,32.1,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1918,,,14.3,18,126,31.6,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1921,,,19.3,29,150,21.3,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1924,,,16,24,150,18.4,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1927,,,39.3,59,150,36.8,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1930,,,31.3,47,150,31.4,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1933,,,46,69,150,40.1,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1936,,,46.7,70,150,42.5,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1945,,,50.7,76,150,41,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1949,,,56.7,85,150,45.7,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1953,,,51.3,77,150,46.7,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1957,,,52,78,150,48.3,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1961,,,49.3,74,150,46.8,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1965,,,45.3,68,150,43.1,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1969,,,49.3,74,150,46.5,0,,,,,,,,,,,,,,,,,,,
Norwegian Labour Party,Norway,1973,0.025,0.242,40,62,155,35.3,0,,,0,1.485,-0.949,-1.11,2.51,1.806,1.954,1.806,1.097,0.377,0.865,1.495,0.293,2.17,-1.102,1.93,-2.204
Norwegian Labour Party,Norway,1977,0.025,0.224,49,76,155,42.3,0,,,0,1.457,-0.949,-1.398,2.51,1.806,1.954,1.806,1.082,0.396,0.865,1.472,0.886,2.17,-1.102,1.93,-2.204
Norwegian Labour Party,Norway,1981,0.025,0.224,41.9,65,155,37.2,0,,,3,1.457,-0.949,-1.396,2.51,1.806,1.954,1.806,1.082,0.393,0.865,1.483,1.678,2.96,-1.095,1.93,-2.204
Norwegian Labour Party,Norway,1985,0.025,0.225,45.2,71,157,40.8,0,,,3,1.457,-0.921,-1.396,2.51,1.806,1.954,1.806,0.967,1.148,0.865,1.452,1.678,2.96,-1.079,1.93,-2.204
Norwegian Labour Party,Norway,1989,0.025,0.266,38.2,63,165,34.3,0,,,3,1.457,-0.921,-0.656,2.51,1.806,1.954,1.806,0.967,1.129,0.865,1.457,2.815,2.984,-1.056,1.93,-2.204
Norwegian Labour Party,Norway,1993,0.025,0.222,40.6,67,165,36.9,0,,,0,1.457,-0.937,-1.397,2.51,1.806,1.954,1.806,0.948,1.416,0.865,1.474,2.834,2.946,-1.071,1.93,-2.204
Norwegian Labour Party,Norway,1997,0.026,0.224,39.4,65,165,35,0,,,3,1.457,-0.941,-1.397,2.514,1.806,1.954,1.806,0.554,1.709,0.865,1.446,2.847,2.946,-1.071,1.93,-2.204
Norwegian Labour Party,Norway,2001,0.026,0.225,26.1,43,165,24.3,0,,,3,1.457,-0.937,-1.397,2.514,1.806,1.954,1.806,0.51,1.696,0.865,1.446,2.847,2.981,-1.071,1.93,-2.204
Norwegian Labour Party,Norway,2005,0.026,0.224,36.1,61,169,32.7,0,,,0,1.457,-0.936,-1.404,2.47,1.806,1.954,1.806,0.544,2.147,0.865,1.446,3.803,2.969,-1.071,1.93,-2.204
Norwegian Labour Party,Norway,2009,0.025,0.224,37.9,64,169,35.4,0,,,0,1.457,-0.936,-1.404,2.506,1.806,1.954,1.806,0.535,2.112,1.396,1.446,3.803,2.969,-1.071,1.93,-2.204
Norwegian Labour Party,Norway,2013,0.026,0.239,32.5,55,169,30.8,0,,,3,1.457,-0.94,-1.112,2.482,1.806,1.954,1.806,0.924,2.131,1.396,1.446,3.752,2.969,-1.071,1.93,-2.204
Norwegian Labour Party,Norway,2017,0.026,0.241,29,49,169,27.4,0,,,3,1.457,-0.94,-1.146,2.482,1.806,1.954,1.806,0.398,2.133,1.396,1.446,3.793,2.969,-1.071,1.93,-2.204
Conservative Party,Norway,1900,,,27.2,31,114,,1,40.8,37,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1903,,,40.2,47,117,,1,44.8,63,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1906,,,29.3,36,123,32.8,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1933,,,20,30,150,20.2,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1936,,,24,36,150,21.3,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1945,,,16.7,25,150,17,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1949,,,14,21,150,15.9,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1953,,,17.3,26,150,18.4,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1957,,,19.3,29,150,16.8,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1961,,,19.3,29,150,19.3,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1965,,,20.7,31,150,20.3,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1969,,,19.3,29,150,18.8,0,,,,,,,,,,,,,,,,,,,
Conservative Party,Norway,1973,0.026,0.05,18.7,29,155,17.4,0,,,3,1.507,-2.318,-2.505,2.511,1.793,1.973,1.835,0.643,-0.606,0.866,1.468,0.282,0.331,1.715,0.569,-2.226
Conservative Party,Norway,1977,0.026,0.05,26.5,41,155,24.8,0,,,3,1.47,-2.318,-2.505,2.511,1.793,1.973,1.835,0.63,-0.26,0.866,1.468,0.282,0.533,1.742,0.569,-2.226
Conservative Party,Norway,1981,0.026,0.051,34.8,54,155,31.7,0,,,0,1.47,-2.295,-2.505,2.511,1.793,1.973,1.835,0.63,0.126,0.866,1.462,0.995,0.748,1.742,0.569,-2.226
Conservative Party,Norway,1985,0.026,0.05,31.8,50,157,30.4,0,,,0,1.47,-2.305,-2.506,2.511,1.793,1.973,1.835,0.535,0.108,0.866,1.462,1.283,0.759,1.742,0.569,-2.226
Conservative Party,Norway,1989,0.026,0.05,22.4,37,165,22.2,0,,,0,1.47,-2.305,-2.47,2.511,1.793,1.973,1.835,0.535,0.397,0.866,1.462,1.283,1.06,1.742,0.569,-2.226
Conservative Party,Norway,1993,0.026,0.05,17,28,165,17,0,,,3,1.47,-2.305,-2.47,2.511,1.793,1.973,1.835,0.534,1.157,0.866,1.462,1.283,1.086,1.742,0.569,-2.226
Conservative Party,Norway,1997,0.025,0.05,13.9,23,165,14.3,0,,,2,1.47,-2.305,-2.499,2.479,1.793,1.973,1.835,0.541,1.167,0.866,1.462,2.359,1.086,1.742,0.569,-2.226
Conservative Party,Norway,2001,0.025,0.051,23,38,165,21.2,0,,,1,1.47,-2.268,-2.509,2.479,1.793,1.973,1.835,0.52,1.155,0.866,1.462,2.359,1.086,1.742,0.569,-2.226
Conservative Party,Norway,2005,0.025,0.051,13.6,23,169,14.1,0,,,3,1.47,-2.278,-2.509,2.479,1.793,1.973,1.835,0.097,1.161,0.866,1.462,2.83,1.086,1.722,0.569,-2.226
Conservative Party,Norway,2009,0.025,0.05,17.8,30,169,17.2,0,,,3,1.47,-2.3,-2.495,2.497,1.793,1.973,1.835,0.097,1.848,0.866,1.462,2.83,1.071,1.725,0.569,-2.226
Conservative Party,Norway,2013,0.025,0.049,28.4,48,169,25.8,0,,,0,1.47,-2.32,-2.487,2.491,1.793,1.973,1.835,-0.366,1.848,0.866,1.46,3.806,1.071,1.725,0.569,-2.226
Conservative Party,Norway,2017,0.025,0.049,26.6,45,169,25,0,,,0,1.47,-2.32,-2.497,2.491,1.793,1.973,1.835,-0.367,1.877,0.866,1.46,3.813,1.071,1.725,0.569,-2.226
Christian Democratic Party,Norway,1945,,,5.3,8,150,7.9,0,,,,,,,,,,,,,,,,,,,
Christian Democratic Party,Norway,1949,,,6,9,150,8.4,0,,,,,,,,,,,,,,,,,,,
Christian Democratic Party,Norway,1953,,,9.3,14,150,10.5,0,,,,,,,,,,,,,,,,,,,
Christian Democratic Party,Norway,1957,,,8,12,150,10.2,0,,,,,,,,,,,,,,,,,,,
Christian Democratic Party,Norway,1961,,,10,15,150,9.3,0,,,,,,,,,,,,,,,,,,,
Christian Democratic Party,Norway,1965,,,8.7,13,150,8.1,0,,,,,,,,,,,,,,,,,,,
Christian Democratic Party,Norway,1969,,,9.3,14,150,8.7,0,,,,,,,,,,,,,,,,,,,
Christian Democratic Party,Norway,1973,0.025,0.168,12.9,20,155,12.2,0,,,3,1.492,-1.173,-1.904,2.483,1.78,1.94,1.853,1.435,-1.155,1.058,-1.153,-0.075,0.132,0.331,0.952,-2.224
Christian Democratic Party,Norway,1977,0.025,0.145,14.2,22,155,12.4,0,,,3,1.483,-0.87,-2.467,2.491,1.78,1.94,1.853,1.465,-1.128,1.058,-1.153,0.284,0.132,0.338,0.952,-2.224
Christian Democratic Party,Norway,1981,0.025,0.107,9.7,15,155,8.9,0,,,2,1.483,-1.474,-2.467,2.491,1.78,1.94,1.853,1.461,-1.128,1.058,-0.946,0.671,0.312,0.334,0.952,-2.224
Christian Democratic Party,Norway,1985,0.025,0.108,10.2,16,157,8.3,0,,,1,1.483,-1.464,-2.467,2.491,1.78,1.94,1.853,1.451,-1.163,1.058,-0.946,0.671,0.312,0.323,0.952,-2.224
Christian Democratic Party,Norway,1989,0.025,0.107,8.5,14,165,8.5,0,,,1,1.483,-1.491,-2.467,2.491,1.78,1.94,1.853,1.878,-1.163,1.058,-0.946,0.671,0.492,0.349,0.952,-2.224
